id,organization_id,description,created_at
16298,bec20162-9440-4e87-b62e-d416539437f9,"When funds are received: 100.00% of incoming funds goes from Jordan's Salary to Shared Checking.

When funds are received: $43.00 moves from Cody's Salary to Insurance; $130.00 moves from Cody's Salary to Debt Payments; $140.00 moves from Cody's Salary to Subscriptions; $200.00 moves from Cody's Salary to Tithing; $150.00 moves from Cody's Salary to Food / Groceries; $75.00 moves from Cody's Salary to Personal Care; $25.00 moves from Cody's Salary to Paul Miles; $75.00 moves from Cody's Salary to Entertainment; $50.00 moves from Cody's Salary to Presents  / Holidays; $20.00 moves from Cody's Salary to Gas; 100.00% of incoming funds goes from Cody's Salary to Shared Checking.",2026-01-22 12:24:05.632+00
16299,dce98afe-199b-473f-a05c-cb3cbb8fbe4f,"When funds are received: $2,570.63 moves from Business Checking to Personal Checking.

When funds are received: $200.00 moves from Personal Checking to Andrew Fun Coupons.

When funds are received: $2,570.63 moves from Business Checking to Personal Checking.

When funds are received: 10.00% of incoming funds goes from Personal Checking to First Fruits.

When funds are received: $200.00 moves from Personal Checking to Carolina WAM.",2026-01-22 12:24:05.632+00
16300,bb3754b0-c0cc-491b-9d6b-618a59c9e2c2,"When funds are received: 70.00% of incoming funds goes from Honey book  to 70% PERSONAL; 30.00% of incoming funds goes from Honey book  to 30% BUSINESS.

When funds are received: 70.00% of incoming funds goes from Venmo to 70% PERSONAL; 30.00% of incoming funds goes from Venmo to 30% BUSINESS.

When funds are received: 70.00% of incoming funds goes from Checks to 70% PERSONAL; 30.00% of incoming funds goes from Checks to 30% BUSINESS.

When funds are received: 30.00% of incoming funds goes from Pic Time to 30% BUSINESS; 70.00% of incoming funds goes from Pic Time to 70% PERSONAL.",2026-01-22 12:24:05.632+00
16301,725bccb2-0a8e-45ef-ba44-ef9f63c525fd,"When funds are received: $2,500.00 moves from Distrubtion to Kevin'S Personal Adv Plus Banking.

When funds are received: 25.00% of incoming funds goes from SF Energy, LLC KeyBank Basic Business Checking to Distrubtion.

When funds are received: Funds move from Kevin'S Personal Adv Plus Banking to Customized Cash Rewards Visa Signature.

When funds are received: $100.00 moves from Rent to Rent.

When funds are received: $2,000.00 moves from SF Energy, LLC to SF Energy, LLC KeyBank Basic Business Checking.

When funds are received: $2,000.00 moves from SF Energy, LLC to SF Energy, LLC KeyBank Basic Business Checking.",2026-01-22 12:24:05.632+00
16302,5b29f94a-d4c4-4081-b999-3bdf6981823b,"When funds are received: 100.00% of incoming funds goes from Solar to S01 REG SAVINGS.

When funds are received: 75.00% of incoming funds goes from Rising Tide to S31 GO CHECKING; 5.00% of incoming funds goes from Rising Tide to Wants; 20.00% of incoming funds goes from Rising Tide to S01 REG SAVINGS.",2026-01-22 12:24:05.632+00
16303,47f45c5c-598e-4b8d-85e7-64faa90455ee,"When funds are received: 40.00% of incoming funds goes from Freelance Income to Taxes; 33.34% of incoming funds goes from Freelance Income to Charles Schwab Checking; 100.00% of incoming funds goes from Freelance Income to Saving & Investing.

When transferAmount lessThan 300000: $1,800.00 moves from Clipbook to Rent; 100.00% of incoming funds goes from Clipbook to Charles Schwab Checking; 25.00% of incoming funds goes from Clipbook to Charles Schwab Checking; 100.00% of incoming funds goes from Clipbook to Saving & Investing.

When funds are received: Funds move from Saving & Investing to Emergency Fund; 100.00% of incoming funds goes from Saving & Investing to Charles Schwab Investment.",2026-01-22 12:24:05.632+00
16304,9b5af4ce-0479-4f2f-bee3-c87d74fdf15c,"When funds are received: 100.00% of incoming funds goes from Channel Crafters to All Income.

When funds are received: 100.00% of incoming funds goes from Income to All Income.

When funds are received: Funds move from Expense Account to Citi Double/Custom Cash ThankYou Rewards Credit Card.

When funds are received: 99.90% of incoming funds goes from Business Income to All Income.

When funds are received: $500.00 moves from Owner Pay to Personal Money Market Account; 100.00% of incoming funds goes from Owner Pay to Billy & Jess Checking; 100.00% of incoming funds goes from Owner Pay to Personal Money Market Account.

When funds are received: 15.00% of incoming funds goes from All Income to Tax Money Market; 50.00% of incoming funds goes from All Income to Owner Pay; 5.00% of incoming funds goes from All Income to Business Profit Money Market; 30.00% of incoming funds goes from All Income to Expense Account.",2026-01-22 12:24:05.632+00
16305,20c543ef-7c27-4ec3-b099-4aaa7e845042,"When balance greaterThanInclusive 10000000: $5,000.00 moves from HBC REVENUE 5399 to CHECKING 8668.

When balance greaterThanInclusive 10000000: $1,700.00 moves from HBC REVENUE 5399 to HBC TAXES.",2026-01-22 12:24:05.632+00
16306,66bb3644-9207-406e-8e95-07cac52fad2d,"When funds are received: $100.00 moves from Bills to Amazon Visa; $100.00 moves from Bills to Marriott Visa; $100.00 moves from Bills to Sapphire Reserve.

When balance greaterThanInclusive 100000: 90.00% of incoming funds goes from Gigs to Sapphire Reserve; 10.00% of incoming funds goes from Gigs to Savings **7425.

When funds are received: Funds move from Wants to Joint Checking; 60.00% of incoming funds goes from Wants to Joint Checking; 20.00% of incoming funds goes from Wants to USAA YOUTH SAVINGS; 20.00% of incoming funds goes from Wants to USAA YOUTH SAVINGS.",2026-01-22 12:24:05.632+00
16307,8b65c94c-a06b-4341-8f59-0bbbd49c2551,"When funds are received: Funds move from Business Debt Payoff to Credit Card - MarTech Dynamix, LLC; Funds move from Business Debt Payoff to Credit Card - Bauss, LLC.

When funds are received: Anything above $500.00 moves from MarTech Dynamix Main to Business Income.

When funds are received: Funds move from Business Income to Wise - Bauss, LLC; 90.00% of incoming funds goes from Business Income to Business Debt Payoff; 10.00% of incoming funds goes from Business Income to Tax Savings Account; 90.00% of incoming funds goes from Business Income to Business Debt Payoff; 10.00% of incoming funds goes from Business Income to Tax Savings Account.",2026-01-22 12:24:05.632+00
16308,c899dc1a-1234-489c-b832-df227df3b1a4,"When funds are received: $40.00 moves from bills to PayPal Cashback Mastercard.

When savings balance is at least $500.00: $500.00 moves from savings to capital one-savings.

When funds are received: $5.00 moves from bills to Tello - Phone Plan; $15.50 moves from bills to Mohela Student Loan.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to capital one-savings.

When funds are received: $150.00 moves from elev8-salary to savings; $200.00 moves from elev8-salary to rent; $200.00 moves from elev8-salary to bills; $38.00 moves from elev8-salary to baptiste orthodontics; $10.00 moves from elev8-salary to Visible - Phone Plan; $100.00 moves from elev8-salary to Discover it Card; $135.00 moves from elev8-salary to tesla; 100.00% of incoming funds goes from elev8-salary to spending.",2026-01-22 12:24:05.632+00
16309,5a4e19df-235a-4da7-a8ce-e4656ec562ab,"When balance greaterThanInclusive 50000: $500.00 moves from Freelance to Chime Checking.

When balance greaterThanInclusive 35000: $1,000.00 moves from Employment to Varo Bank Account.",2026-01-22 12:24:05.632+00
16310,0e346d33-9922-44fa-bf00-ede7b596177b,"When funds are received: Anything above $4,200.00 moves from for TADS Tuition to Credit Card Payments.

When funds are received: $4,200.00 moves from for TADS Tuition to Free eChecking.

When funds are received: $700.00 moves from MassDOT to for TADS Tuition; 50.00% of incoming funds goes from MassDOT to Credit Card Payments; 40.00% of incoming funds goes from MassDOT to Subscriptions; 10.00% of incoming funds goes from MassDOT to Utilities and bills.

When funds are received: 100.00% of incoming funds goes from Other Income to Citi Double/Custom Cash ThankYou Rewards Credit Card.

When funds are received: Funds move from Credit Card Payments to BankAmericard Platinum Plus Mastercard; Funds move from Credit Card Payments to BofA Unlimited Cash Rewards Mastercard; Funds move from Credit Card Payments to Capital One Quicksilver Cash Rewards Credit Card.",2026-01-22 12:24:05.632+00
16311,62c23143-a736-4255-915f-2d1edbf7ca95,"When funds are received: $700.00 moves from Paypal & Stripe pay to Rent- 4 West Mills.

When funds are received: $400.00 moves from Paypal & Stripe pay to Insurance.

When funds are received: 7.00% of incoming funds goes from Paypal & Stripe pay to Profit Account; 10.00% of incoming funds goes from Paypal & Stripe pay to Wood & sawing; 13.00% of incoming funds goes from Paypal & Stripe pay to NF Luce; 3.00% of incoming funds goes from Paypal & Stripe pay to Taxes; 2.00% of incoming funds goes from Paypal & Stripe pay to Entertainment-Brian; 13.00% of incoming funds goes from Paypal & Stripe pay to Jesse Pay; 2.00% of incoming funds goes from Paypal & Stripe pay to Entertainment-Jesse.

When date equal 26: $4,000.00 moves from Paypal & Stripe pay to Maine Billets.",2026-01-22 12:24:05.632+00
16312,51c43226-4d35-485c-8522-8b8a7b2939e6,"When funds are received: 100.00% of incoming funds goes from PornHub to Combine.

When funds are received: 100.00% of incoming funds goes from Fansly to Combine.

When funds are received: 100.00% of incoming funds goes from Onlyfans to Combine.

When funds are received: 25.00% of incoming funds goes from Combine to Cavern Co; 15.00% of incoming funds goes from Combine to Taxes; 60.00% of incoming funds goes from Combine to DEBIT / CHECKING.",2026-01-22 12:24:05.632+00
16313,cb756ef4-9d60-45df-b5e4-b63f2c529d47,"When funds are received: 100.00% of incoming funds goes from Sequence Rewards to Marg and Devs Join Account .

When funds are received: Anything above $0.00 moves from CLC INCOME to General Operations.

When funds are received: Anything above $0.00 moves from LabPay to Discretionary.

When funds are received: $300.00 moves from EVERYDAY CHECKING ...9807 to Marg and Devs Join Account .

When funds are received: $775.00 moves from LabPay to Rent (5419); $300.00 moves from LabPay to Marg and Devs Join Account ; $1,750.00 moves from LabPay to Savings Account; Funds move from LabPay to Wells Fargo Credit Card; 50.00% of incoming funds goes from LabPay to Short term savings (4098); 50.00% of incoming funds goes from LabPay to Needs (6304).",2026-01-22 12:24:05.632+00
16314,b2b1696c-81b5-440f-9480-bee066671581,"When funds are received: $75.00 moves from Sinking Funds to Car Maintenance Fund; $244.50 moves from Sinking Funds to Insurance Fund; $250.00 moves from Sinking Funds to Home Maintenance Fund; $150.00 moves from Sinking Funds to New Car Fund; $350.00 moves from Sinking Funds to Baby Fund.

When funds are received: 100.00% of incoming funds goes from Randall's Paycheck to Investments.

When funds are received: 100.00% of incoming funds goes from DD Router to Strike.

When funds are received: $605.00 moves from M1 Cash Sweep to Loan Repayment.",2026-01-22 12:24:05.632+00
16315,205a5219-3831-4de3-aab8-c3e7993ec51e,"When funds are received: $100.00 moves from Citizens main  to Salary.

When funds are received: 50.00% of incoming funds goes from Salary to Needs (50%); 30.00% of incoming funds goes from Salary to Wants (30%); 20.00% of incoming funds goes from Salary to Savings (20%).

When funds are received: $10.00 moves from Citizens main  to Citizens #2.",2026-01-22 12:24:05.632+00
16316,becc9578-e6c5-4e2b-ba25-0e07baab8e82,"When funds are received: 100.00% of incoming funds goes from Car Insurance to Kikoff Cash.

When funds are received: $250.00 moves from Car note to Kikoff Cash.

When funds are received: $100.50 moves from Pod to Taxes; $60.00 moves from Pod to Comcast; $250.00 moves from Pod to Car note; $160.00 moves from Pod to Car Insurance; $100.00 moves from Pod to Car note; $501.00 moves from Pod to Rent.

When funds are received: 100.00% of incoming funds goes from A to Perpay.

When funds are received: $6.00 moves from Spotify to Ava | Spotify.",2026-01-22 12:24:05.632+00
16317,b96e525f-81ae-4337-999d-0970152b7d50,"When funds are received: 100.00% of incoming funds goes from Vera House to Owner's Pay Portal.

When funds are received: 100.00% of incoming funds goes from TE Group to Tattoo Fund.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to 5K Repayment.

When funds are received: 100.00% of incoming funds goes from PROFIT 5% to SAVINGS 10%.

When funds are received: 100.00% of incoming funds goes from 5K Repayment to Anna Bruno.

When funds are received: 60.00% of incoming funds goes from SAVINGS 10% to 5K Repayment; 30.00% of incoming funds goes from SAVINGS 10% to Apple Card; 10.00% of incoming funds goes from SAVINGS 10% to M1 Savings - 1.

When funds are received: 100.00% of incoming funds goes from WF Backup Funds to 5K Repayment.

When funds are received: 12.00% of incoming funds goes from Creator to Quarterly Tax; 50.00% of incoming funds goes from Creator to Owner's Pay Portal; 30.00% of incoming funds goes from Creator to OPEX 40%; 8.00% of incoming funds goes from Creator to PROFIT 5%.

When transferAmount lessThan 310000: 60.00% of incoming funds goes from Stoqd (Profit 1st) to Owner's Pay Portal; 20.00% of incoming funds goes from Stoqd (Profit 1st) to OPEX 40%; 15.00% of incoming funds goes from Stoqd (Profit 1st) to Quarterly Tax; 5.00% of incoming funds goes from Stoqd (Profit 1st) to PROFIT 5%.

When funds are received: 60.00% of incoming funds goes from Owner's Pay Portal to NEEDS 60%; 9.00% of incoming funds goes from Owner's Pay Portal to WANTS 30%; 6.00% of incoming funds goes from Owner's Pay Portal to SAVINGS 10%; 25.00% of incoming funds goes from Owner's Pay Portal to WF Personal Checking.",2026-01-22 12:24:05.632+00
16318,34633a48-e62f-4161-816c-cb34de39610a,"When transferAmount greaterThan 110000: $600.00 moves from Crystal Disability to Crystal Allowance; Anything above $100.00 moves from Crystal Disability to Emergency Savings; Anything above $0.00 moves from Crystal Disability to Emergency Savings.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to Emergency Savings.

When funds are received: 100.00% of incoming funds goes from Dory Income For Crystal to Emergency Savings.

When funds are received: 15.00% of incoming funds goes from Rover Income to Rover Taxes; 85.00% of incoming funds goes from Rover Income to PNC Spend.

When funds are received: 20.00% of incoming funds goes from Jake Salary to Emergency Savings; Funds move from Jake Salary to Jax Child Support; Funds move from Jake Salary to Mortgage/Car; Funds move from Jake Salary to Groceries; 20.00% of incoming funds goes from Jake Salary to Spend Money; 40.00% of incoming funds goes from Jake Salary to Jake Spend; 40.00% of incoming funds goes from Jake Salary to Dory Spend.

When funds are received: 10.00% of incoming funds goes from Jake Salary to Emergency Savings; Funds move from Jake Salary to Phone Bill; Funds move from Jake Salary to Groceries; Funds move from Jake Salary to Electricity; Funds move from Jake Salary to Natural Gas; Funds move from Jake Salary to Water; Funds move from Jake Salary to Internet; Funds move from Jake Salary to Subscriptions; $500.00 moves from Jake Salary to Insurance (Home/Cars); $20.00 moves from Jake Salary to Trash Service; 50.00% of incoming funds goes from Jake Salary to Jake Spend; 50.00% of incoming funds goes from Jake Salary to Dory Spend.",2026-01-22 12:24:05.632+00
16319,2bff9096-ccb5-4915-924c-bdeae6730d27,"When funds are received: 100.00% of incoming funds goes from Owner's Pay to Personal.

When funds are received: 50.00% of incoming funds goes from BAHI Profit Account to Profit Account.

When funds are received: 100.00% of incoming funds goes from BAHI Owners Pay to Owner's Pay.

When funds are received: 100.00% of incoming funds goes from Instant payments to BAHI.

When funds are received: 100.00% of incoming funds goes from Instant payments to BAHI.

When funds are received: Funds move from Business Credit Card Payments to CORP Account - Business Adv Unlimited Cash Rewards - 8074; Funds move from Business Credit Card Payments to Business Green Rewards Card.

When funds are received: 100.00% of incoming funds goes from Profit Account to Personal Revenue.

When funds are received: 20.00% of incoming funds goes from Personal Savings and Investments to Personal Savings; 80.00% of incoming funds goes from Personal Savings and Investments to Travel Savings.

When funds are received: Funds move from Operations to Business Green Rewards Card.

When funds are received: Funds move from Personal Credit Card Payments to Apple Card; Funds move from Personal Credit Card Payments to Platinum Card®; Funds move from Personal Credit Card Payments to Citi Double/Custom Cash ThankYou Rewards Credit Card; Funds move from Personal Credit Card Payments to Chase Visa Credit Card; Funds move from Personal Credit Card Payments to Capital One Quicksilver Cash Rewards Credit Card; Funds move from Personal Credit Card Payments to Credit One Bank Credit Card; Funds move from Personal Credit Card Payments to Credit One Bank Visa Credit Card; Funds move from Personal Credit Card Payments to Wells Fargo Classic Visa Credit Card; Funds move from Personal Credit Card Payments to Best Buy Credit Card by Citibank.

When funds are received: Funds move from Operations to CORP Account - Business Adv Unlimited Cash Rewards - 8074.

When funds are received: 8.00% of incoming funds goes from BAHI to BAHI Owners Pay; 5.00% of incoming funds goes from BAHI to tax and other savings; 87.00% of incoming funds goes from BAHI to Operations.

When funds are received: $35.00 moves from Operations to CORP Account - Business Adv Unlimited Cash Rewards - 8074.

When funds are received: 90.00% of incoming funds goes from Personal to Personal Revenue; 10.00% of incoming funds goes from Personal to Personal Savings and Investments.

When funds are received: $50.00 moves from Personal Revenue to Reserve - 2979.",2026-01-22 12:24:05.632+00
16320,c3af36ed-3634-4d3e-916d-665cdaba8c68,"When funds are received: 100.00% of incoming funds goes from Taxes to OPERATING EXPENSES.

When funds are received: 20.00% of incoming funds goes from DesignLoud Revenue to Taxes; 20.00% of incoming funds goes from DesignLoud Revenue to Profit; 55.00% of incoming funds goes from DesignLoud Revenue to Expenses; 5.00% of incoming funds goes from DesignLoud Revenue to Owners Pay.

When funds are received: 100.00% of incoming funds goes from Profit to BUSINESS SHARE SAVINGS.

When funds are received: 90.00% of incoming funds goes from Expenses to OPERATING EXPENSES; 10.00% of incoming funds goes from Expenses to INCOME.

When funds are received: 100.00% of incoming funds goes from Owners Pay to Salary Income.

When funds are received: 100.00% of incoming funds goes from SWELL Checking to BUSINESS CHECKING.

When funds are received: 100.00% of incoming funds goes from SWELL Income to BUSINESS CHECKING.

When funds are received: 30.00% of incoming funds goes from Salary Income to Housing Account; 8.00% of incoming funds goes from Salary Income to Utilities & Essentials; 22.00% of incoming funds goes from Salary Income to Debt Payments; 8.00% of incoming funds goes from Salary Income to Discretionary Spending; 15.00% of incoming funds goes from Salary Income to Income; 12.00% of incoming funds goes from Salary Income to Groceries & Dining; 5.00% of incoming funds goes from Salary Income to Subscriptions & Entertainment.

When funds are received: 100.00% of incoming funds goes from Utilities & Essentials to Utilities & Essentials.

When funds are received: 100.00% of incoming funds goes from Groceries & Dining to Groceries & Dining.

When funds are received: 100.00% of incoming funds goes from Housing Account to Housing Account.

When funds are received: 100.00% of incoming funds goes from Debt Payments to Debt Payments.

When funds are received: 100.00% of incoming funds goes from Subscriptions & Entertainment to Income.

When funds are received: 62.00% of incoming funds goes from Occasions Income to BUSINESS CHECKING.

When funds are received: 8.00% of incoming funds goes from Occasions Income to Tax Savings.",2026-01-22 12:24:05.632+00
16321,adca3c4b-9f1c-481f-894c-a836996c625d,"When funds are received: 30.00% of incoming funds goes from JorieHoulihan.com Income to Taxes; 30.00% of incoming funds goes from JorieHoulihan.com Income to Pay; 40.00% of incoming funds goes from JorieHoulihan.com Income to Expenses.

When balance greaterThanInclusive 16000: $60.00 moves from Spend to American Express.",2026-01-22 12:24:05.632+00
16322,f7ea7f83-6ee8-48be-bdd1-f01d96ee9022,"When funds are received: 100.00% of incoming funds goes from from roommates to Roommate Rent Xfer.

When Roommate Rent Xfer balance is at least $3,150.00: $3,150.00 moves from Roommate Rent Xfer to Rent; Funds move from Roommate Rent Xfer to Water/Power; Funds move from Roommate Rent Xfer to Gas; Funds move from Roommate Rent Xfer to Internet.

When Personal Rent Xfer balance is at least $1,250.00: $1,250.00 moves from Personal Rent Xfer to Rent; Funds move from Personal Rent Xfer to Water/Power; Funds move from Personal Rent Xfer to Gas; Funds move from Personal Rent Xfer to Internet; 100.00% of incoming funds goes from Personal Rent Xfer to Personal Xfer.

When date lessThanInclusive 15 and Rent balance is at least $4,400.00: $4,400.00 moves from Rent to Landlord.

When Rent balance is at least $4,400.00: $4,400.00 moves from Rent to Landlord.

When funds are received: 100.00% of incoming funds goes from Rent to Roommate Rent Xfer.

When funds are received: Funds move from Personal Xfer to Food; 90.00% of incoming funds goes from Personal Xfer to Slush; 10.00% of incoming funds goes from Personal Xfer to Abundance.

When funds are received: Anything above $500.00 moves from WF Checking to Personal Rent Xfer.",2026-01-22 12:24:05.632+00
16323,50982dce-cb8e-4d81-9d6f-ed799c40d049,"When funds are received: 20.00% of incoming funds goes from Operations (Magic Events) to Subsriptions Budget.

When funds are received: 20.00% of incoming funds goes from Income to Operations (CaDien).

When funds are received: 20.00% of incoming funds goes from Income (Magic Events) to Operations (Magic Events); 20.00% of incoming funds goes from Income (Magic Events) to Profit (Magic Events); 20.00% of incoming funds goes from Income (Magic Events) to Taxes (Magic Events); 20.00% of incoming funds goes from Income (Magic Events) to Emergency (Magic Events); 20.00% of incoming funds goes from Income (Magic Events) to Savings (Magic Events).

When funds are received: 15.00% of incoming funds goes from Operations (CaDien) to Food Budget; 30.00% of incoming funds goes from Operations (CaDien) to Debt Control.

When funds are received: 20.00% of incoming funds goes from Income to Savings (CaDien).

When funds are received: 30.00% of incoming funds goes from Income to Profit (CaDien).

When funds are received: 30.00% of incoming funds goes from Income to Taxes (CaDien).

When funds are received: 30.00% of incoming funds goes from Income to Emergency (CaDien).

When funds are received: 30.00% of incoming funds goes from EVERYDAY CHECKING ...8673 to Income.

When funds are received: 10.00% of incoming funds goes from Savings (CaDien) to Trading Capital; 20.00% of incoming funds goes from Savings (CaDien) to Taxes Prep; 15.00% of incoming funds goes from Savings (CaDien) to CaDien's Documents; 15.00% of incoming funds goes from Savings (CaDien) to Jodyann's Documents.

When funds are received: 40.00% of incoming funds goes from TOTAL CHECKING to Income.

When transferAmount greaterThan 5000: 20.00% of incoming funds goes from Checking ****270 to Income; 30.00% of incoming funds goes from Checking ****270 to Debt Control; 1.00% of incoming funds goes from Checking ****270 to Income; 1.00% of incoming funds goes from Checking ****270 to Debt Control.

When funds are received: $500.00 moves from EVERYDAY CHECKING ...8673 to Emergency (CaDien).

When funds are received: $500.00 moves from TOTAL CHECKING to Emergency (CaDien).

When funds are received: 30.00% of incoming funds goes from Debt Control to Care Credit Credit Card; 30.00% of incoming funds goes from Debt Control to Chase Visa Credit Card; 30.00% of incoming funds goes from Debt Control to Wells Fargo Credit Card.

When funds are received: $500.00 moves from Emergency (CaDien) to TOTAL CHECKING.

When funds are received: $500.00 moves from Emergency (CaDien) to EVERYDAY CHECKING ...8673.

When balance lessThan 0: Funds move from TOTAL CHECKING to EVERYDAY CHECKING ...8673.",2026-01-22 12:24:05.632+00
16324,9ab680c2-4e80-4af0-b5c1-90b7576ebc6a,"When funds are received: $100.00 moves from Salary to Share Savings; $50.00 moves from Salary to Everyday Checking; 60.00% of incoming funds goes from Salary to Bills; 5.00% of incoming funds goes from Salary to Travel; 5.00% of incoming funds goes from Salary to Investing; 15.00% of incoming funds goes from Salary to Credit Accounts; 85.00% of incoming funds goes from Salary to Bills; 15.00% of incoming funds goes from Salary to Credit Accounts.

When Investing balance is at least $1,500.00: 16.00% of incoming funds goes from Investing to Fidelity - Main - 1627; 20.00% of incoming funds goes from Investing to Fidelity - Long Term Savings - 1496; 16.00% of incoming funds goes from Investing to Individual Brokerage -4653; 32.00% of incoming funds goes from Investing to Fidelity - Trad IRA; 16.00% of incoming funds goes from Investing to Robinhood Brokerage.

When Bills balance lessThan $5,000.00: 30.00% of incoming funds goes from Credit Accounts to Continental Finance; 30.00% of incoming funds goes from Credit Accounts to Ally Financial; 40.00% of incoming funds goes from Credit Accounts to Credit One Bank.

When funds are received: $500.00 moves from Intuit to Perpay; 100.00% of incoming funds goes from Intuit to Credit Accounts.",2026-01-22 12:24:05.632+00
16325,9b184af4-3b5e-4a3e-ae19-2db6008f0a8d,"When funds are received: $485.00 moves from Loans to Figure HELOC.

When funds are received: 100.00% of incoming funds goes from Adoption Stipend to Net Income.

When funds are received: 12.00% of incoming funds goes from Sarah (W2) to Tithing; 88.00% of incoming funds goes from Sarah (W2) to Net Income.

When funds are received: 16.00% of incoming funds goes from Lance (1099) to Taxes; 84.00% of incoming funds goes from Lance (1099) to Lance (W2).

When funds are received: 12.00% of incoming funds goes from Lance (W2) to Tithing; 88.00% of incoming funds goes from Lance (W2) to Net Income.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to Net Income.

When funds are received: Funds move from Credit Cards to Capital One Savor Card.

When date greaterThanInclusive 25: Funds move from Net Income to Mortgage; Funds move from Net Income to Affirm; Funds move from Net Income to Streaming; Funds move from Net Income to Loans; Funds move from Net Income to Credit Cards; Funds move from Net Income to Utilities; Funds move from Net Income to Subscriptions; Funds move from Net Income to Mortgage; Funds move from Net Income to Affirm; Funds move from Net Income to Streaming; Funds move from Net Income to Loans; Funds move from Net Income to Credit Cards; Funds move from Net Income to Utilities; Funds move from Net Income to Subscriptions; 60.00% of incoming funds goes from Net Income to Savings; 40.00% of incoming funds goes from Net Income to Spend; 10.00% of incoming funds goes from Net Income to Mortgage; 6.00% of incoming funds goes from Net Income to Affirm; 6.00% of incoming funds goes from Net Income to Streaming; 9.00% of incoming funds goes from Net Income to Loans; 13.00% of incoming funds goes from Net Income to Credit Cards; 16.00% of incoming funds goes from Net Income to Utilities; 20.00% of incoming funds goes from Net Income to Subscriptions; 20.00% of incoming funds goes from Net Income to Spend.",2026-01-22 12:24:05.632+00
16326,d0901e81-6b77-4e22-a81d-bfbd8bf88278,"When funds are received: 100.00% of incoming funds goes from 27th- Google One = $10.65 to New Apple account.

When funds are received: 100.00% of incoming funds goes from SSC Paycheck to Holding Cell.

When funds are received: $62.00 moves from Holding Cell to Friday- Tithe = $62.00; 100.00% of incoming funds goes from Holding Cell to Bills/3201.

When funds are received: 100.00% of incoming funds goes from 2nd Half Trickle Rule to 22nd- Tmobile = $175; 100.00% of incoming funds goes from 2nd Half Trickle Rule to 27th- Google One = $10.65; 100.00% of incoming funds goes from 2nd Half Trickle Rule to 31st- Sequence Sub = $34.97; 100.00% of incoming funds goes from 2nd Half Trickle Rule to 12/1- Wyze Sub = $19.99; 100.00% of incoming funds goes from 2nd Half Trickle Rule to 2/26 Microsoft Sub = $129.99; 100.00% of incoming funds goes from 2nd Half Trickle Rule to Overflow.

When funds are received: 100.00% of incoming funds goes from 7th- iCloud = $2.99 to New Apple account.

When funds are received: $80.00 moves from Bills/3201 to Food $50/Gas $50/Haircut $30; 100.00% of incoming funds goes from Bills/3201 to 4th- Car Ins. = $307.83; 100.00% of incoming funds goes from Bills/3201 to 19th- SBA Loan = $61.00; 100.00% of incoming funds goes from Bills/3201 to 7th- iCloud = $2.99; 100.00% of incoming funds goes from Bills/3201 to 9th- Netflix = $21; 100.00% of incoming funds goes from Bills/3201 to 14th- Savage For Him = $19.17; 100.00% of incoming funds goes from Bills/3201 to 15th- Tolls= $200; 100.00% of incoming funds goes from Bills/3201 to 16th- Student Loan = $61.00; 100.00% of incoming funds goes from Bills/3201 to Wifie 😍; 100.00% of incoming funds goes from Bills/3201 to 2nd Half Trickle Rule.

When date equal 1: 100.00% of incoming funds goes from Overflow to Holding Cell; $1,000.00 moves from Overflow to EVERYDAY CHECKING ...7447.",2026-01-22 12:24:05.632+00
16327,439cda56-1dc3-40d6-b8f0-fffb2fb81171,"When funds are received: 100.00% of incoming funds goes from Savings to Crypto.

When funds are received: $769.00 moves from Needs to Fixed Expenses; $400.00 moves from Needs to Fixed Expenses; $4,300.00 moves from Needs to Fixed Expenses.

When funds are received: $3,000.00 moves from Fixed Expenses to EVERYDAY CHECKING ...3508.

When funds are received: 100.00% of incoming funds goes from Other Money In to Income After Tax.

When funds are received: 100.00% of incoming funds goes from LLC Payout to Income After Tax.

When funds are received: 100.00% of incoming funds goes from 1099 Amway to Income After Tax.

When funds are received: 100.00% of incoming funds goes from W2 Brightcall Inc to Income After Tax.

When funds are received: Funds move from Credit Card Payoff to Truist Bank Credit Card.

When funds are received: Funds move from Credit Card Payoff to Barclays Bank Credit Card.

When funds are received: Funds move from Credit Card Payoff to Bank of America Credit Card.

When funds are received: 60.00% of incoming funds goes from Income After Tax to Needs; 30.00% of incoming funds goes from Income After Tax to Savings.",2026-01-22 12:24:05.632+00
