ORGANIZATION_ID,ANNUALINCOME,OCCUPATION,PRODUCTGOAL,CURRENT_SUBSCRIPTION_NAME,USER_TYPE,DEBIT_CARD_SPENDER,ACTIVATED_PORTS,ACCOUNTS_CONNECTED,AGE_GROUP
bd4075a3-34bd-4210-b68c-c061c67a8d86,BETWEEN_50K_AND_100K,SCIENTIST_OR_TECHNOLOGIST,VISUALIZE_AND_TRACK_FINANCES,Starter,INDIVIDUAL,true,1,4,25-35
b29546b5-0fb0-4e38-9fd8-960dca7b5ceb,BETWEEN_25K_AND_50K,SALES_REPRESENTATIVE_BROKER_AGENT,ORGANIZE_FINANCING,Pro,BUSINESS,false,12,87,25-35
d40c3192-4a10-4ea8-8e1c-11109dd4e1c3,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,DEBT_PAYMENT,Starter,INDIVIDUAL,true,1,37,25-35
6654b11d-6f25-4345-8c25-211b0c88eea5,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,INDIVIDUAL,true,3,19,25-35
aa6db776-c9f1-4061-b271-9a8b3e7a4498,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Business,BUSINESS,false,2,22,36-44
2e14cc39-cf63-49ef-850f-bc8e2fcb69a5,,,,Starter,INDIVIDUAL,true,2,37,25-35
6d4f9972-d85c-474d-b40b-fe7fc001b4f9,BETWEEN_25K_AND_50K,MANUFACTURING_OR_PRODUCTION_WORKER,,Pro,INDIVIDUAL,true,3,14,18-24
9f364a16-465c-4bfe-8c8f-ab7c0cba8151,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,MAXIMIZE_SAVINGS,Business,BUSINESS,true,1,9,36-44
398508d0-17c8-4be3-ac75-23af38c6f71c,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,,Starter,INDIVIDUAL,false,0,9,36-44
9cdc79e3-752f-43d0-a537-15d078dbe7da,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,9,27,36-44
688aa5f3-12ee-4b6c-a195-e3dd9889b1df,OVER_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,2,4,36-44
0b5d5d19-aca9-4111-ac7e-e9cf712be969,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,ORGANIZE_FINANCING,Starter,BUSINESS,true,2,31,18-24
da0616d4-6950-4587-a453-66c5c255d9c1,OVER_250K,DOCTOR,SAVE_FOR_TAXES,Pro,BUSINESS,false,0,12,45-54
f58d2875-6639-4382-94fb-3113bfdfcc72,BETWEEN_100K_AND_250K,SALES_REPRESENTATIVE_BROKER_AGENT,OPTIMIZE_CASH_FLOW,Starter,INDIVIDUAL,false,1,25,25-35
6434e49c-c4a8-4951-8670-692b6d1ad2d8,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,OPTIMIZE_CASH_FLOW,Pro,INDIVIDUAL,false,1,17,45-54
7c1336e8-8d8e-43de-9445-5dbc859932b8,BETWEEN_100K_AND_250K,SALES_REPRESENTATIVE_BROKER_AGENT,,Pro,BUSINESS,false,1,1,45-54
852a7463-dd10-42ff-9928-d8e2287f428d,OVER_250K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Starter,BUSINESS,true,3,8,25-35
16ad380d-cbaa-4f45-97d9-5dbd18c159ea,,,,Pro,INDIVIDUAL,true,17,61,36-44
f6f882fd-51e7-4cbb-9cbe-7014d56d2ee8,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,PAY_OFF_DEBT,Pro,INDIVIDUAL,true,3,19,45-54
916edb3b-c4ee-4c11-b11a-b8b96b4b5592,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,ORGANIZE_FINANCING,Pro,BUSINESS,false,0,3,25-35
28bfe2de-862f-4600-ba35-7e474c9bbf2b,BETWEEN_50K_AND_100K,GIG_WORKER,"OTHER-""multiple things""",Starter,BUSINESS,true,2,56,25-35
80af31df-2381-4e1b-8c1f-f7b3e64c291d,OVER_250K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,,Pro,BUSINESS,true,1,37,45-54
5bf26a0c-b0a0-48c8-a54a-1493222e676f,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,MAINTAIN_CONTROL,Pro,BUSINESS,false,2,34,25-35
84838585-9142-46f3-a678-0fae98c34f70,OVER_250K,GIG_WORKER,MAXIMIZE_MY_SAVINGS,Business,BUSINESS,true,4,29,45-54
2dbbfabf-44fd-4c12-b11a-52a9d8b1aaf8,BETWEEN_25K_AND_50K,EDUCATOR,,Business,INDIVIDUAL,true,4,84,36-44
653d98f7-584a-447f-928c-ac91c96b751b,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,DEBT_PAYMENT,Starter,BUSINESS,true,1,26,36-44
32230ef9-3554-4b52-b917-38ffd16c3c65,OVER_250K,ARCHITECT_OR_ENGINEER,DEBT_PAYMENT,Pro,BUSINESS,true,0,17,36-44
1ac2b8de-9a5c-4b59-bbc6-f62b154bb813,OVER_250K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,PROFIT_FIRST,Starter,ADVISOR,false,1,17,45-54
40707c6f-ecd9-465e-9146-ba70e4561b5a,,,,Pro,BUSINESS,false,3,51,25-35
e595e4cc-41ef-4125-be4a-ab59f6695e6d,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Business,BUSINESS,true,3,22,36-44
f00c77e1-5d60-4f89-9c99-1cc036859cd2,BETWEEN_100K_AND_250K,STUDENT,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,true,1,12,25-35
0414ec44-9780-4d43-b060-3c57cf8dabaa,OVER_250K,DOCTOR,,Pro,BUSINESS,false,3,28,25-35
4276e96c-9c46-440f-a636-9d87f424f08f,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,1,8,25-35
db9d2e47-ef16-49d8-ada6-9eb6949f7568,OVER_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,1,10,36-44
2e24d541-232d-420a-a3aa-5413b5fb9792,BETWEEN_50K_AND_100K,GIG_WORKER,PROFIT_FIRST,Pro,BUSINESS,false,3,5,18-24
3c9731e7-f43f-4b9b-8026-703e09957f37,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Business,BUSINESS,true,1,14,45-54
c6a9801f-17cf-4cb5-947e-d68796344496,OVER_250K,DOCTOR,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,1,3,55-64
a84bee0c-cded-495f-b2ad-e092402db718,BETWEEN_25K_AND_50K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,1,6,36-44
45b14e04-1bcb-470b-9f3a-5b98cbbdb4a7,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,0,4,25-35
99693acf-a89a-4918-8695-5e517d89c69a,BETWEEN_50K_AND_100K,SALES_REPRESENTATIVE_BROKER_AGENT,,Pro,INDIVIDUAL,true,2,11,25-35
388e2dd9-1087-4c10-8a5e-c5265e872119,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,ORGANIZE_FINANCING,Pro,INDIVIDUAL,true,2,10,45-54
707866fd-7677-4a7e-be89-15a20e22da82,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,false,1,20,36-44
309e7f1a-442d-4159-b1df-cc94f4ad71b4,BETWEEN_25K_AND_50K,SCIENTIST_OR_TECHNOLOGIST,,Pro,BUSINESS,true,1,11,25-35
64dfb75e-aa9a-44de-85f7-43167844e896,BETWEEN_25K_AND_50K,EDUCATOR,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,3,17,45-54
42edf27d-28f5-4856-a19b-7176687b9240,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,12,186,36-44
9d492e61-79ba-439f-b144-3b2be87279db,BETWEEN_100K_AND_250K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,,Business,BUSINESS,false,0,57,36-44
c56c1d1a-b67e-45ef-9be6-81b8a2011022,OVER_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,1,9,45-54
c3949f60-6582-40ec-89e5-f016265d368b,BETWEEN_50K_AND_100K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,,Pro,BUSINESS,true,0,37,25-35
86fd9848-e9e2-43a2-8a3d-176ee6807957,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,3,19,25-35
4065face-5179-4929-9a2d-1ebd7f2c2b26,BETWEEN_100K_AND_250K,GIG_WORKER,,Pro,BUSINESS,false,1,15,25-35
88682245-d594-4f51-b39f-fae30f7614bd,BETWEEN_25K_AND_50K,EXECUTIVE_OR_MANAGER,,Starter,BUSINESS,false,1,10,25-35
59c5b77e-6992-45c4-9d8d-f39d990aaead,BETWEEN_100K_AND_250K,EDUCATOR,,Starter,BUSINESS,false,2,5,36-44
f8527a33-4458-41f4-9d18-233dd0c892b6,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,1,22,25-35
26c70ab0-8efc-49f3-ada6-f38869d7cb18,BETWEEN_100K_AND_250K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Pro,BUSINESS,false,1,36,36-44
8ab33fd0-432f-4215-8894-fe1778691519,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,PROFIT_FIRST,Pro,BUSINESS,true,1,5,36-44
b09321a2-55a7-44a9-8b0f-45a88d89f2c0,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,DEBT_PAYMENT,Starter,INDIVIDUAL,false,1,18,18-24
4f828a3c-d54c-47df-beee-0c04b0bad513,BETWEEN_25K_AND_50K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Pro,BUSINESS,true,1,2,18-24
2a27203b-7ce9-473f-8acd-fd560e1c64cc,BETWEEN_100K_AND_250K,DOCTOR,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,false,0,4,36-44
f5f71375-f39a-4be5-b5a2-382d8828fb82,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,true,1,3,25-35
62df3207-29f4-4f56-b39b-8c7534805286,BETWEEN_10K_AND_25K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,1,13,25-35
485c575b-15f5-4a81-a29e-816b84c355a1,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,true,2,9,36-44
f3a83894-78a7-4a49-9c9b-75c6bf1c0f8f,BETWEEN_100K_AND_250K,EDUCATOR,PROFIT_FIRST,Business,BUSINESS,true,4,111,36-44
4b71a872-d2dc-4bb5-b1ea-8e91fe665aa5,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,ORGANIZE_FINANCING,Pro,INDIVIDUAL,false,3,38,25-35
6a69ff42-d170-45d8-8fc0-ee8790e4e05a,BETWEEN_100K_AND_250K,DOCTOR,ORGANIZE_FINANCING,Business,BUSINESS,true,8,15,36-44
eda58570-08a5-4264-827b-0443e9718055,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Starter,BUSINESS,false,3,13,25-35
7598697b-9db3-477d-aca8-3aef23ad72eb,BETWEEN_25K_AND_50K,STUDENT,AUTOMATE_MY_BUDGETING,Starter,INDIVIDUAL,true,4,12,25-35
22799462-934f-490c-ad67-38927330f72a,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,MAXIMIZE_MY_SAVINGS,Pro,BUSINESS,false,1,13,36-44
7fe20221-c3d6-4528-951f-fa6b0f66b89c,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,,Pro,BUSINESS,true,2,33,25-35
05490d5f-6c79-4590-8ce3-f0ddf24c977f,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,PAY_OFF_DEBT,Starter,INDIVIDUAL,false,0,5,45-54
89c5ea4d-2d8c-42e0-a336-eaddc11d69af,BETWEEN_10K_AND_25K,GIG_WORKER,,Starter,INDIVIDUAL,true,6,5,25-35
207e8f53-8f2a-4ba5-aafe-eb94f9d7a409,UP_TO_10K,EXECUTIVE_OR_MANAGER,MANAGE_BUSINESS_PAYMENTS,Business,BUSINESS,false,2,7,45-54
ef50778f-59a1-4da0-a6d4-0707b86dce19,OVER_250K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,true,4,23,36-44
0d4d2740-84bb-4019-a430-f357cd63f791,BETWEEN_50K_AND_100K,SALES_REPRESENTATIVE_BROKER_AGENT,,Starter,INDIVIDUAL,false,2,10,18-24
4b197340-4fd4-4017-bd95-4e9a315ddaaa,,,,Business,INDIVIDUAL,true,2,62,25-35
848493a1-0249-493d-837e-2d9f2ab230f4,BETWEEN_25K_AND_50K,SALES_REPRESENTATIVE_BROKER_AGENT,,Pro,INDIVIDUAL,true,2,24,25-35
1ed22492-5c6f-473f-9272-e50451e0417d,BETWEEN_25K_AND_50K,SALES_REPRESENTATIVE_BROKER_AGENT,ORGANIZE_FINANCING,Pro,INDIVIDUAL,false,1,14,18-24
1e5c5bb2-88d4-4a92-8c3c-05aac908fe80,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,MAXIMIZE_SAVINGS,Pro,INDIVIDUAL,true,1,18,45-54
cd355cc8-a9c7-4c98-98cc-a960a688b461,BETWEEN_50K_AND_100K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,,Pro,BUSINESS,true,14,233,45-54
6a8c6697-d5df-4745-b5ea-d3a7a3230b92,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,MAXIMIZE_SAVINGS,Starter,INDIVIDUAL,false,1,40,45-54
93eecc8e-0bc1-452c-8518-a217ecc76664,OVER_250K,EXECUTIVE_OR_MANAGER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,false,2,11,25-35
0393be3f-f86d-44b2-b967-adcc7d450b90,BETWEEN_25K_AND_50K,MANUFACTURING_OR_PRODUCTION_WORKER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,1,14,18-24
130085db-4205-4106-b303-56d983009ab5,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,0,1,25-35
be7d78e9-ea1c-438d-b996-ea5099aa385f,UP_TO_10K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,false,2,29,25-35
ad90f5c2-721e-4aa1-9a34-ecefcdeb2e00,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,ORGANIZE_FINANCING,Business,BUSINESS,true,5,25,45-54
e85ad61f-c876-4a92-af1d-a5ea63d609d5,BETWEEN_50K_AND_100K,MILITARY_OR_PUBLIC_SAFETY,MAXIMIZE_MY_SAVINGS,Starter,INDIVIDUAL,false,3,28,25-35
12de2b6f-64d0-4f04-b8a0-5720d67031db,BETWEEN_100K_AND_250K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,DEBT_PAYMENT,Pro,BUSINESS,true,3,21,25-35
6645129c-0c2f-46cf-8948-0ca93c272078,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,true,3,38,18-24
e03e0ced-c622-4944-a6e0-1b5ffd0a5fd9,OVER_250K,ARCHITECT_OR_ENGINEER,,Pro,BUSINESS,true,3,21,36-44
a1d4cbef-b91c-4f25-8b64-16964ae9fc89,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,2,55,25-35
f9911f48-657e-4566-984c-5407f239d447,BETWEEN_50K_AND_100K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,OPTIMIZE_CASH_FLOW,Pro,INDIVIDUAL,false,1,4,25-35
7b061c19-b8f4-4479-975a-f08260ba5f3c,BETWEEN_100K_AND_250K,NURSE_HEALTHCARE_TECHNICIAN_OR_HEALTHCARE_SUPPORT,,Pro,BUSINESS,true,2,7,25-35
8370ff19-f982-4500-a077-9b70912c5bff,BETWEEN_50K_AND_100K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,false,1,12,25-35
8aefff01-a438-432b-8995-cc854243209d,OVER_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,12,64,25-35
dd10f77b-9b8a-4222-836f-9611d852ed00,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,false,0,2,18-24
691b80f6-2b3c-466f-abf5-a3fc5a38a29d,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,PAY_OFF_DEBT,Business,INDIVIDUAL,false,2,45,45-54
92ee7bca-0d81-4f06-a9e4-ec2ccbcdabae,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,SAVE_FOR_TAXES,Pro,BUSINESS,false,0,4,25-35
b7e986af-4320-41b1-baa0-c848b7e8030a,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,0,4,36-44
dee71205-b29f-4273-ae43-27067b9a653a,BETWEEN_50K_AND_100K,EDUCATOR,MAXIMIZE_MY_SAVINGS,Starter,BUSINESS,true,3,37,36-44
b542dd29-039f-4c52-8df4-c73c37d64047,BETWEEN_10K_AND_25K,STUDENT,VISUALIZE_AND_TRACK_FINANCES,Pro,INDIVIDUAL,false,4,20,18-24
e342841f-e723-4683-a3f1-a8c37fd2cc55,OVER_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,42,103,36-44
208132f7-ef33-41f5-8999-b7b18fa06377,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,true,0,19,25-35
dd9a1753-c379-49f5-bff8-4ea363429bd4,UP_TO_10K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,false,1,18,18-24
9cae168e-d1bc-44e6-ba28-965013510690,BETWEEN_50K_AND_100K,MANUFACTURING_OR_PRODUCTION_WORKER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,2,20,25-35
75fa4c04-3023-4874-adba-6cc1064aad7f,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Business,BUSINESS,false,3,42,36-44
85874104-d4e8-4eaa-9507-9899f63cf34e,BETWEEN_50K_AND_100K,SCIENTIST_OR_TECHNOLOGIST,DEBT_PAYMENT,Pro,INDIVIDUAL,true,1,13,18-24
2eb8831c-72ee-4ca5-aa61-0b9f3bab2f23,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,0,2,25-35
92945a35-080e-4f2a-84e6-c07a09e94af3,BETWEEN_25K_AND_50K,EDUCATOR,,Pro,INDIVIDUAL,false,1,27,25-35
bf1c172e-ee55-4f37-b6cf-1d4d5e849e05,BETWEEN_100K_AND_250K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,AUTOMATE_MY_BUDGETING,Business,BUSINESS,true,3,7,36-44
019b5c86-e4e1-434e-ba3c-f3df18f4ac12,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,VISUALIZE_AND_TRACK_FINANCES,Starter,INDIVIDUAL,false,0,5,25-35
f793792b-fef2-4e36-8bba-29fed57d42b3,OVER_250K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,true,1,17,36-44
c335887b-5799-4986-be85-5a5e1e9d0828,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,DEBT_PAYMENT,Pro,BUSINESS,false,1,16,25-35
a210a15d-1bb1-40ae-b959-2d5d6563f343,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,1,24,55-64
5fc22bd0-0fb9-461d-a8ce-344c82389e5a,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,,Pro,BUSINESS,false,2,37,45-54
f86f0cb9-7c69-49e3-955c-b9033e747ad3,OVER_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,false,1,10,36-44
cc167e8b-e077-43f9-952f-041ed23deedc,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Pro,INDIVIDUAL,true,0,3,25-35
1c51fafc-2e6a-4315-bef7-b639847771f7,BETWEEN_50K_AND_100K,PILOT_DRIVER_OPERATOR,,Starter,BUSINESS,true,0,4,25-35
b77608a3-2e55-4122-a9fc-3985e5f44e7b,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,DEBT_PAYMENT,Pro,INDIVIDUAL,false,1,17,45-54
82f1ad47-3d2e-4dee-a586-d07d9bb1e164,OVER_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,3,10,25-35
1111a89e-e990-49cc-a1b6-40a8de8edfc8,BETWEEN_25K_AND_50K,STUDENT,,Pro,INDIVIDUAL,true,3,35,18-24
82e05592-b871-44f7-94fb-ba809a5d0eb3,BETWEEN_10K_AND_25K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,1,24,25-35
4c3cdff7-cf9a-4ae8-b992-007a4fbb6a83,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,true,1,37,25-35
a786a12a-a450-4cfb-940a-c256ba38d259,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,ORGANIZE_FINANCING,Starter,INDIVIDUAL,true,2,6,25-35
720fbda9-ad77-47b3-8350-fd29351eba7d,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,ORGANIZE_FINANCING,Starter,BUSINESS,true,1,7,25-35
546e7086-9524-4d46-beec-4a7d8236e535,UP_TO_10K,FOOD_SERVICE_WORKER,MAINTAIN_CONTROL,Business,BUSINESS,true,9,5,25-35
e4907267-6c8d-4384-b4c3-f8cfc275020b,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,false,0,19,36-44
b3dbd50e-b378-4d1d-8209-c147008a837b,BETWEEN_100K_AND_250K,LAWYER,,Pro,BUSINESS,true,1,22,45-54
66bb3644-9207-406e-8e95-07cac52fad2d,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,AUTOMATE_MY_BUDGETING,Starter,BUSINESS,false,1,26,55-64
1b317ba6-80c3-4799-9004-b26e9ae9f717,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,OPTIMIZE_CASH_FLOW,Business,BUSINESS,true,3,40,25-35
d65a8bb9-0e61-461f-8406-b5b11b9fbce0,UP_TO_10K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,PROFIT_FIRST,Business,BUSINESS,true,10,10,36-44
bc4fbee2-fe41-4561-a5b3-44d6d9a78bbc,BETWEEN_50K_AND_100K,FARMER_FISHERMAN_FORESTER,OPTIMIZE_CASH_FLOW,Starter,BUSINESS,true,1,11,25-35
74315184-0b84-4604-9895-ced02fc7d1d2,BETWEEN_50K_AND_100K,JANITOR_HOUSEKEEPER_LANDSCAPER,,Pro,BUSINESS,true,2,8,36-44
f359c841-a759-4059-947a-9d2301b807f9,BETWEEN_100K_AND_250K,PERSONAL_CARE_OR_SERVICE_WORKER,,Pro,BUSINESS,true,2,43,36-44
ba41f3e9-8967-4e04-9458-434ca4be42eb,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,MAXIMIZE_SAVINGS,Starter,INDIVIDUAL,false,1,19,25-35
8b4c4f2b-b509-4708-851a-1e542b66ffaa,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,MAXIMIZE_SAVINGS,Starter,INDIVIDUAL,false,0,5,25-35
4840f9c2-b4b7-4bcf-b9a6-9e7a2e939858,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,2,14,36-44
cb1db0c8-4160-4237-817f-41a65387c334,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,OPTIMIZE_CASH_FLOW,Growth,BUSINESS,false,1,17,25-35
725bccb2-0a8e-45ef-ba44-ef9f63c525fd,OVER_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,2,9,36-44
6f270bb8-b1fe-4f11-90ae-25687d255e3b,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,PROFIT_FIRST,Starter,INDIVIDUAL,true,1,30,25-35
2088666f-2983-44a4-ad22-faacf8e39986,OVER_250K,SALES_REPRESENTATIVE_BROKER_AGENT,ORGANIZE_FINANCING,Starter,INDIVIDUAL,false,0,8,45-54
d075e513-6af7-4a94-952a-368611aca30e,BETWEEN_25K_AND_50K,FOOD_SERVICE_WORKER,,Pro,BUSINESS,true,3,22,18-24
ed5d8431-c8ab-4ea6-af3f-af08964f2446,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,,Pro,BUSINESS,true,1,14,25-35
aa3b73f9-3c23-4d6d-b358-4f1bc6c27d29,BETWEEN_100K_AND_250K,EDUCATOR,"OTHER-""help with tax savings for my small business""",Business,BUSINESS,false,1,4,45-54
01bc69ed-922e-42de-8365-486edc4e999a,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,0,8,36-44
88a94538-5884-4d3f-a063-0d260cb76349,OVER_250K,ARCHITECT_OR_ENGINEER,,Pro,INDIVIDUAL,true,1,18,45-54
4dd1f402-6f38-436b-9999-f74683d83c83,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,false,1,13,25-35
93910c34-876e-4c58-8501-9f0e58389558,BETWEEN_25K_AND_50K,GIG_WORKER,MAXIMIZE_SAVINGS,Pro,BUSINESS,false,0,12,36-44
8a5ca018-e93f-4618-860d-620ca9c5234f,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,VISUALIZE_AND_TRACK_FINANCES,Starter,INDIVIDUAL,true,1,9,36-44
a7feb3e1-ddb3-4db8-9034-e556ab6d2575,BETWEEN_100K_AND_250K,NURSE_HEALTHCARE_TECHNICIAN_OR_HEALTHCARE_SUPPORT,MAINTAIN_CONTROL,Pro,BUSINESS,false,1,24,36-44
8bd70bba-249f-42cf-8830-1ed6388d41d4,UP_TO_10K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,0,7,18-24
f9ff8d1a-2b9c-4dfe-a98c-0b1d5f864627,BETWEEN_100K_AND_250K,EDUCATOR,,Pro,INDIVIDUAL,false,2,11,45-54
